@RELATION segment

             @ATTRIBUTE numb_lines integer

             @ATTRIBUTE length integer 

             @ATTRIBUTE dist_BOS integer 

             @ATTRIBUTE init_spaces integer 

             @ATTRIBUTE init_tabs integer 

             @ATTRIBUTE prop_start_numeric real 

             @ATTRIBUTE prop_start_alpha real 

             @ATTRIBUTE proportion_strange real 

             @ATTRIBUTE first_ends_colon {TRUE, FALSE} 

             @ATTRIBUTE num_quoted integer 

             @ATTRIBUTE numbered real 

             @ATTRIBUTE email {TRUE, FALSE} 

             @ATTRIBUTE dashes real 

             @ATTRIBUTE prop_spaces real 

             @ATTRIBUTE hanging integer 

             @ATTRIBUTE prop_cap real 

             @ATTRIBUTE allcaps integer 

             @ATTRIBUTE US_city {TRUE, FALSE} 

             @ATTRIBUTE prop_punctuation real 

             @ATTRIBUTE dist_EOS integer 

             @ATTRIBUTE class {NNHEAD, QUOTED, SIG, TABLE, GRAPHIC, HEADL, ADDRESS, ITEM, PTEXT}

             @DATA
6,384,55,0,0,0,0.833333333333333,0.2734375,FALSE,0,0.833333333333333,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0859375,16,PTEXT
7,450,47,0,0,0,1,0.224444444444444,FALSE,0,1,FALSE,0,0,0,0.142857142857143,0,FALSE,0.0177777777777778,15,PTEXT
1,73,38,0,0,0,1,0.232876712328767,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0410958904109589,14,PTEXT
5,302,31,0,0,0,0.6,0.264900662251656,FALSE,0,0.6,FALSE,0,0,0,0,0,FALSE,0.0596026490066225,13,PTEXT
3,211,25,0,0,0,0.666666666666667,0.23696682464455,FALSE,0,0.666666666666667,FALSE,0,0,0,0,0,FALSE,0.037914691943128,12,PTEXT
2,93,19,0,0,0,1,0.193548387096774,TRUE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.032258064516129,11,PTEXT
4,265,15,0,0,0,0.75,0.245283018867925,FALSE,0,0.75,FALSE,0,0,0,0,0,FALSE,0.030188679245283,10,PTEXT
7,467,11,0,0,0,0.857142857142857,0.269807280513919,FALSE,0,0.857142857142857,FALSE,0,0,0,0.142857142857143,0,FALSE,0.0364025695931477,9,PTEXT
1,49,10,0,0,0,1,0.224489795918367,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0204081632653061,8,PTEXT
1,34,5,0,0,0,1,0.5,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.235294117647059,7,PTEXT
3,204,5,0,0,0,1,0.240196078431373,TRUE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0245098039215686,6,PTEXT
8,520,3,15,0,0,0.875,0.736538461538462,FALSE,0,1,FALSE,0,0.0288461538461538,0,1,1,FALSE,0.00192307692307692,5,TABLE
1,65,2,0,0,0,1,0.661538461538462,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,4,TABLE
3,192,2,0,0,0,1,0.223958333333333,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0260416666666667,3,PTEXT
1,7,2,0,0,0,0,1,FALSE,0,0,FALSE,1,0,0,0,1,FALSE,1,2,SIG
2,13,2,0,0,0,1,0.0769230769230769,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,SIG
15,619,0,0,0,0,1,0.248788368336026,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.134087237479806,2,NNHEAD
17,1201,94,0,0,0,1,0.265611990008326,FALSE,0,1,FALSE,0,0,0,0.352941176470588,0,FALSE,0.025811823480433,1,PTEXT
13,508,0,0,0,0,1,0.242125984251968,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.125984251968504,7,NNHEAD
3,150,95,0,0,0,0,0.306666666666667,TRUE,3,0,TRUE,0,0,0,0,0,FALSE,0.126666666666667,6,QUOTED
12,458,95,0,0,0,0.0833333333333333,0.325327510917031,FALSE,11,0.0833333333333333,FALSE,0,0,0,0.0833333333333333,0,FALSE,0.074235807860262,5,QUOTED
2,130,85,0,0,0,1,0.238461538461538,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0153846153846154,4,PTEXT
8,519,82,0,0,0,1,0.244701348747592,FALSE,0,1,FALSE,0,0,0,0.375,0,FALSE,0.0366088631984586,3,PTEXT
1,8,76,0,0,0,1,0.125,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.125,2,PTEXT
1,3,65,0,0,0,1,0.333333333333333,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,PTEXT
13,605,0,0,0,0,1,0.254545454545455,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.142148760330579,6,NNHEAD
1,78,96,0,0,0,1,0.256410256410256,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.166666666666667,5,QUOTED
8,484,96,0,0,0,0,0.303719008264463,FALSE,8,0,FALSE,0,0,0,0,0,FALSE,0.0599173553719008,4,QUOTED
4,302,86,0,0,0.25,0.75,0.301324503311258,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0562913907284768,3,PTEXT
5,361,83,0,0,0.2,0.8,0.315789473684211,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0637119113573407,2,PTEXT
5,314,77,0,0,0,0,0.544585987261146,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0955414012738854,1,SIG
12,438,0,0,0,0,1,0.248858447488584,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.114155251141553,3,NNHEAD
7,498,97,0,0,0.142857142857143,0.857142857142857,0.261044176706827,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0261044176706827,2,PTEXT
1,22,97,0,0,0,1,0.227272727272727,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.136363636363636,1,SIG
13,593,0,0,0,0,1,0.261382799325464,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.145025295109612,9,NNHEAD
4,228,98,0,0,0,0.25,0.307017543859649,TRUE,3,0.25,TRUE,0,0,0,0.25,0,FALSE,0.087719298245614,8,QUOTED
3,193,98,0,0,0,1,0.27979274611399,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0207253886010363,7,PTEXT
4,256,88,0,0,0,0,0.30078125,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0390625,6,QUOTED
4,263,84,0,0,0,1,0.281368821292776,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0456273764258555,5,PTEXT
1,15,78,0,0,0,0,0.333333333333333,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.133333333333333,4,QUOTED
4,291,67,0,0,0,1,0.281786941580756,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0343642611683849,3,PTEXT
2,135,57,0,0,0,1,0.311111111111111,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.037037037037037,2,PTEXT
3,48,48,0,0,0.333333333333333,0.666666666666667,0.1875,FALSE,0,1,TRUE,0,0,0,0.333333333333333,0,FALSE,0.125,1,PTEXT
13,654,0,0,0,0,1,0.2217125382263,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.120795107033639,9,NNHEAD
2,80,99,0,0,0,1,0.2625,TRUE,0,1,TRUE,0,0,0,0.5,0,FALSE,0.1625,8,PTEXT
7,342,99,0,0,0,0,0.309941520467836,FALSE,7,0,FALSE,0,0,0,0,0,FALSE,0.0584795321637427,7,QUOTED
4,243,89,0,0,0,1,0.263374485596708,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0329218106995885,6,PTEXT
2,124,85,0,0,0,1,0.290322580645161,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0403225806451613,5,PTEXT
5,339,79,0,0,0,1,0.250737463126844,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0176991150442478,4,PTEXT
2,80,68,0,0,0,1,0.275,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.025,3,PTEXT
1,3,58,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,2,SIG
1,3,49,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
12,562,0,0,0,0,1,0.240213523131673,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.135231316725979,3,NNHEAD
44,3028,100,32,0,0,0.795454545454545,0.263870541611625,FALSE,0,0.977272727272727,FALSE,0,0.0105680317040951,7,0.295454545454545,0,FALSE,0.0330250990752972,2,PTEXT
1,5,100,0,0,0,0,0.4,FALSE,0,0,FALSE,1,0,0,0,1,FALSE,0.4,1,SIG
12,611,0,0,0,0,1,0.237315875613748,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.129296235679214,9,NNHEAD
2,139,101,0,0,0,1,0.23021582733813,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0143884892086331,8,PTEXT
1,74,101,0,0,0,0,0.364864864864865,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.0810810810810811,7,PTEXT
1,68,91,0,0,0,1,0.220588235294118,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0147058823529412,6,PTEXT
1,45,86,0,0,0,1,0.244444444444444,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,5,TABLE
44,1841,80,9,0,1,0,0.376969038565997,FALSE,0,1,FALSE,0,0.0048886474741988,0,0,0,FALSE,0.11787072243346,4,TABLE
3,210,69,0,0,0,1,0.252380952380952,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0428571428571429,3,PTEXT
1,44,59,0,0,0,1,0.272727272727273,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0454545454545455,2,PTEXT
5,223,50,0,0,0,1,0.197309417040359,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,TABLE
13,621,0,0,0,0,1,0.256038647342995,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.140096618357488,13,NNHEAD
7,443,102,0,0,0,0.142857142857143,0.27765237020316,TRUE,6,0.142857142857143,TRUE,0,0,0,0.142857142857143,0,FALSE,0.0767494356659142,12,QUOTED
6,423,102,0,0,0,1,0.250591016548463,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0307328605200946,11,PTEXT
2,111,92,0,0,0,0,0.243243243243243,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0540540540540541,10,QUOTED
13,911,87,0,0,0,1,0.257958287596048,FALSE,0,1,FALSE,0,0,0,0.153846153846154,0,FALSE,0.0252469813391877,9,PTEXT
2,107,81,0,0,0,0,0.280373831775701,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0560747663551402,8,QUOTED
4,240,70,0,0,0,1,0.241666666666667,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0416666666666667,7,PTEXT
2,96,60,0,0,0,0,0.21875,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0416666666666667,6,QUOTED
5,339,51,0,0,0,1,0.306784660766962,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0442477876106195,5,PTEXT
2,87,42,0,0,0,0,0.367816091954023,TRUE,2,0,FALSE,0,0,0,0,0,FALSE,0.126436781609195,4,QUOTED
2,107,32,0,0,0,0.5,0.448598130841121,TRUE,1,0.5,FALSE,0,0,0,0.5,1,FALSE,0.0186915887850467,3,PTEXT
2,140,26,0,0,0,1,0.264285714285714,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0357142857142857,2,PTEXT
5,311,20,0,0,0,0,0.389067524115756,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0964630225080386,1,SIG
13,728,0,0,0,0,1,0.267857142857143,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.149725274725275,14,NNHEAD
2,96,103,0,0,0,0.5,0.302083333333333,TRUE,1,0.5,TRUE,0,0,0,0.5,0,FALSE,0.135416666666667,13,QUOTED
6,407,103,0,0,0,0,0.28992628992629,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0442260442260442,12,QUOTED
3,172,93,0,0,0.333333333333333,0.666666666666667,0.302325581395349,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0465116279069767,11,ITEM
2,144,88,0,0,0.5,0.5,0.243055555555556,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0208333333333333,10,ITEM
6,378,82,0,0,0,0,0.296296296296296,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0529100529100529,9,QUOTED
3,218,71,0,0,0.333333333333333,0.666666666666667,0.288990825688073,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0412844036697248,8,ITEM
4,229,61,0,0,0,0,0.279475982532751,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0393013100436681,7,QUOTED
5,339,52,0,0,0.2,0.6,0.283185840707965,FALSE,1,0.8,FALSE,0,0,0,0,0,FALSE,0.0530973451327434,6,ITEM
6,389,43,0,0,0,1,0.254498714652956,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.025706940874036,5,PTEXT
4,221,33,0,0,0,0,0.294117647058824,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0588235294117647,4,QUOTED
4,290,27,0,0,0,1,0.241379310344828,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0172413793103448,3,PTEXT
5,294,21,0,0,0,1,0.272108843537415,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0204081632653061,2,PTEXT
5,311,17,0,0,0,0,0.389067524115756,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0964630225080386,1,SIG
13,611,0,0,0,0,1,0.243862520458265,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.137479541734861,16,NNHEAD
2,79,104,0,0,0,1,0.253164556962025,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.177215189873418,15,QUOTED
4,227,104,0,0,0,0,0.273127753303965,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0352422907488987,14,QUOTED
10,690,94,0,0,0,0.8,0.268115942028986,FALSE,0,0.9,FALSE,0,0,0,0.1,0,FALSE,0.0347826086956522,13,PTEXT
8,445,89,0,0,0,0,0.262921348314607,FALSE,8,0,FALSE,0,0,0,0,0,FALSE,0.0629213483146067,12,QUOTED
7,431,83,0,0,0.142857142857143,0.857142857142857,0.255220417633411,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0533642691415313,11,PTEXT
2,83,72,0,0,0,0,0.289156626506024,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.036144578313253,10,QUOTED
8,581,62,0,0,0,1,0.256454388984509,FALSE,0,1,FALSE,0,0,0,0.375,0,FALSE,0.0154905335628227,9,PTEXT
3,155,53,0,0,0,0,0.303225806451613,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.0516129032258065,8,QUOTED
2,79,44,0,0,0,1,0.278481012658228,TRUE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0253164556962025,7,PTEXT
10,656,34,27,0,0.1,0,0.301829268292683,FALSE,0,1,FALSE,0,0.0411585365853659,1,0.4,0,FALSE,0.0457317073170732,6,ITEM
5,328,28,12,0,0.2,0,0.280487804878049,FALSE,0,1,FALSE,0,0.0365853658536585,1,0,0,FALSE,0.0396341463414634,5,ITEM
4,279,22,0,0,0,0,0.268817204301075,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.025089605734767,4,QUOTED
6,395,18,0,0,0,1,0.255696202531646,TRUE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0253164556962025,3,PTEXT
7,370,13,12,0,0.428571428571429,0,0.283783783783784,FALSE,0,1,FALSE,0,0.0324324324324324,2,0,0,FALSE,0.0540540540540541,2,ITEM
2,39,11,2,0,0,0,0.333333333333333,FALSE,0,0.5,TRUE,0.5,0.0512820512820513,1,0.5,1,FALSE,0.102564102564103,1,SIG
13,575,0,0,0,0,1,0.236521739130435,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.130434782608696,6,NNHEAD
10,393,105,0,0,0,0.2,0.292620865139949,TRUE,8,0.2,TRUE,0,0,0,0.2,0,FALSE,0.104325699745547,5,QUOTED
4,229,105,0,0,0,1,0.318777292576419,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0480349344978166,4,PTEXT
2,145,95,0,0,0,1,0.317241379310345,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0344827586206897,3,PTEXT
12,858,90,0,0,0,1,0.289044289044289,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0407925407925408,2,PTEXT
1,11,84,0,0,0,1,0.0909090909090909,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,SIG
13,630,0,0,0,0,1,0.246031746031746,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.13968253968254,6,NNHEAD
3,213,106,0,0,0,1,0.253521126760563,FALSE,3,1,FALSE,0,0,0,1,0,FALSE,0.0469483568075117,5,QUOTED
2,98,106,0,0,0,1,0.183673469387755,FALSE,2,1,FALSE,0,0,0,1,0,FALSE,0.0612244897959184,4,QUOTED
12,769,96,0,0,0,0.916666666666667,0.243172951885566,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0507152145643693,3,PTEXT
5,294,91,0,0,0,0.8,0.275510204081633,FALSE,0,0.8,FALSE,0,0,0,0.4,0,FALSE,0.0510204081632653,2,PTEXT
5,303,85,0,0,0,0.8,0.485148514851485,FALSE,0,0.8,TRUE,0.2,0,0,0.8,1,FALSE,0.0726072607260726,1,SIG
14,549,0,0,0,0,1,0.26775956284153,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.138433515482696,2,NNHEAD
15,1064,107,0,0,0,1,0.24906015037594,FALSE,0,1,FALSE,0,0,0,0.0666666666666667,0,FALSE,0.0206766917293233,1,PTEXT
13,501,0,0,0,0,1,0.25748502994012,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.137724550898204,4,NNHEAD
4,250,108,0,0,0,0,0.316,TRUE,4,0,TRUE,0,0,0,0,0,FALSE,0.064,3,QUOTED
3,183,108,0,0,0,1,0.278688524590164,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0546448087431694,2,PTEXT
1,5,97,0,0,0,1,0.4,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.2,1,SIG
13,772,0,0,0,0,1,0.237046632124352,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.139896373056995,12,NNHEAD
7,418,109,0,0,0,0.285714285714286,0.253588516746411,TRUE,5,0.285714285714286,TRUE,0,0,0,0.285714285714286,0,FALSE,0.0645933014354067,11,QUOTED
4,209,109,0,0,0,1,0.23444976076555,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0478468899521531,10,PTEXT
4,251,98,0,0,0,0.75,0.239043824701195,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0438247011952191,9,PTEXT
5,249,93,0,0,0,0,0.261044176706827,FALSE,5,0,FALSE,0,0,0,0,0,FALSE,0.0602409638554217,8,QUOTED
2,119,86,0,0,0,1,0.260504201680672,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0588235294117647,7,PTEXT
5,231,75,0,0,0,0,0.268398268398268,FALSE,5,0,FALSE,0,0,0,0,0,FALSE,0.0432900432900433,6,QUOTED
4,241,63,0,0,0,1,0.278008298755187,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0580912863070539,5,PTEXT
3,163,54,0,0,0,1,0.202453987730061,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0122699386503067,4,PTEXT
2,99,45,0,0,0,1,0.262626262626263,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0202020202020202,3,PTEXT
1,8,35,0,0,0,0,0.125,FALSE,0,0,FALSE,1,0,0,0,0,FALSE,0.125,2,SIG
7,425,29,0,0,0,0.571428571428571,0.609411764705882,FALSE,0,0.571428571428571,TRUE,0.142857142857143,0,0,0.571428571428571,1,FALSE,0.418823529411765,1,SIG
14,670,0,0,0,0,1,0.211940298507463,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.134328358208955,6,NNHEAD
4,249,110,0,0,0,0.25,0.301204819277108,TRUE,3,0.25,TRUE,0,0,0,0.25,0,FALSE,0.072289156626506,5,QUOTED
8,474,110,0,0,0,0.875,0.259493670886076,FALSE,0,0.875,FALSE,0,0,0,0.375,0,FALSE,0.0421940928270042,4,PTEXT
14,859,99,0,0,0,1,0.291036088474971,FALSE,0,1,FALSE,0,0,0,0.357142857142857,0,FALSE,0.0593713620488941,3,PTEXT
6,404,94,0,0,0,1,0.262376237623762,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0297029702970297,2,PTEXT
5,312,87,0,0,0,0.8,0.384615384615385,FALSE,0,0.8,TRUE,0.2,0,0,0.4,1,FALSE,0.195512820512821,1,SIG
13,619,0,0,0,0,1,0.235864297253635,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.116316639741519,9,NNHEAD
2,82,111,0,0,0,1,0.25609756097561,TRUE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.024390243902439,8,PTEXT
7,440,111,0,0,0,1,0.263636363636364,FALSE,0,1,FALSE,0,0,0,0.142857142857143,0,FALSE,0.0181818181818182,7,PTEXT
5,323,100,0,0,0,1,0.238390092879257,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0340557275541796,6,PTEXT
6,418,95,0,0,0.166666666666667,0.833333333333333,0.258373205741627,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0191387559808612,5,PTEXT
4,248,88,0,0,0,1,0.25,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0201612903225806,4,PTEXT
1,71,77,0,0,0,1,0.183098591549296,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0140845070422535,3,PTEXT
2,107,64,0,0,0,1,0.214953271028037,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0373831775700935,2,PTEXT
1,15,55,0,0,0,1,0.0666666666666667,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,SIG
14,690,0,0,0,0,1,0.242028985507246,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.118840579710145,6,NNHEAD
3,168,112,0,0,0,0,0.291666666666667,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.0476190476190476,5,QUOTED
3,195,112,0,0,0,1,0.261538461538462,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0512820512820513,4,PTEXT
2,134,101,0,0,0,0,0.26865671641791,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0298507462686567,3,QUOTED
6,372,96,0,0,0,1,0.247311827956989,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0241935483870968,2,PTEXT
5,205,89,1,2,0.2,0.2,0.248780487804878,FALSE,0,0.6,TRUE,0.2,0.0048780487804878,2,0.4,1,FALSE,0.102439024390244,1,SIG
15,681,0,0,0,0,0.933333333333333,0.243759177679883,FALSE,0,0.933333333333333,TRUE,0,0,0,0.933333333333333,0,FALSE,0.13215859030837,9,NNHEAD
5,253,113,0,0,0,0.2,0.245059288537549,TRUE,4,0.2,TRUE,0,0,0,0,0,FALSE,0.0553359683794466,8,QUOTED
1,48,113,0,0,0,1,0.291666666666667,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0416666666666667,7,PTEXT
1,30,102,0,0,0,0,0.233333333333333,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0666666666666667,6,QUOTED
2,127,97,0,0,0,1,0.275590551181102,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0393700787401575,5,PTEXT
2,135,90,0,0,0,0,0.311111111111111,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0592592592592593,4,QUOTED
3,148,79,0,0,0,1,0.195945945945946,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.027027027027027,3,PTEXT
6,412,65,0,0,0,1,0.286407766990291,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0364077669902913,2,PTEXT
6,304,56,21,0,0,0,0.611842105263158,FALSE,0,0,TRUE,0,0.0690789473684211,2,0,0,FALSE,0.361842105263158,1,SIG
19,1020,0,0,0,0,1,0.230392156862745,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.136274509803922,6,NNHEAD
1,80,114,0,0,0,1,0.2875,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.1375,5,QUOTED
5,246,114,0,0,0,0,0.333333333333333,FALSE,5,0,FALSE,0,0,0,0,0,FALSE,0.0853658536585366,4,QUOTED
6,346,103,0,0,0,1,0.257225433526012,FALSE,0,1,FALSE,0,0,0,0.333333333333333,1,FALSE,0.0260115606936416,3,PTEXT
2,57,98,0,0,0,0,0.403508771929825,FALSE,0,0,FALSE,0.5,0,0,0,1,FALSE,0.157894736842105,2,SIG
6,391,91,42,0,0,0,0.736572890025575,FALSE,0,0,FALSE,0.166666666666667,0.107416879795396,1,0,0,FALSE,0.501278772378517,1,SIG
16,871,0,0,0,0,1,0.241102181400689,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.144661308840413,16,NNHEAD
9,368,115,0,0,0,0.111111111111111,0.307065217391304,TRUE,6,0.111111111111111,TRUE,0,0,0,0.111111111111111,0,FALSE,0.138586956521739,15,QUOTED
5,352,115,0,0,0,0,0.278409090909091,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.03125,14,QUOTED
3,210,104,0,0,0.333333333333333,0.666666666666667,0.257142857142857,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0380952380952381,13,PTEXT
7,422,99,0,0,0,0,0.303317535545024,FALSE,7,0,FALSE,0,0,0,0,0,FALSE,0.0829383886255924,12,QUOTED
3,200,92,0,0,0,0,0.275,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.055,11,QUOTED
2,139,81,0,0,0,1,0.280575539568345,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0431654676258993,10,PTEXT
4,215,66,0,0,0,0,0.288372093023256,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.0418604651162791,9,QUOTED
5,329,57,0,0,0,1,0.25531914893617,FALSE,0,1,FALSE,0,0,0,0.6,0,FALSE,0.0364741641337386,8,PTEXT
7,394,48,0,0,0,0,0.32741116751269,FALSE,7,0,FALSE,0,0,0,0,0,FALSE,0.0558375634517767,7,QUOTED
3,205,36,0,0,0,0,0.31219512195122,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.0390243902439024,6,QUOTED
3,148,30,0,0,0,1,0.290540540540541,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.027027027027027,5,PTEXT
11,640,24,0,0,0,0,0.278125,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.0375,4,QUOTED
9,626,19,0,0,0,1,0.255591054313099,FALSE,0,1,FALSE,0,0,0,0.444444444444444,0,FALSE,0.0303514376996805,3,PTEXT
3,146,14,0,0,0.333333333333333,0.666666666666667,0.232876712328767,FALSE,0,1,FALSE,0,0,0,0.333333333333333,1,FALSE,0.0410958904109589,2,PTEXT
2,40,12,2,0,0,0,0.35,FALSE,0,0.5,TRUE,0.5,0.05,1,0.5,1,FALSE,0.1,1,SIG
16,966,0,0,0,0,1,0.236024844720497,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.145962732919255,11,NNHEAD
12,425,116,0,0,0,0.0833333333333333,0.282352941176471,TRUE,9,0.25,TRUE,0,0,0,0.0833333333333333,0,FALSE,0.0847058823529412,10,QUOTED
